id|iso_country|slug_place|latitude|longitude|nearest_iata_code|kdtree_dist_ns_cities_id
mx:chetumal|mx|Chetumal|18.51740644052279|-88.29989761938265|CTM|0.017406741609625492|
cu:cienfuegos cuba|cu|Cienfuegos, Cuba|22.125718680656348|-80.44876098632812|CFG|0.020508046763755075|
mx:chiapas|mx|Chiapas|16.63717224403659|-92.80805968591648|SZT|0.20793294207552177|
mx:colima|mx|Colima|19.2452342|-103.72408680000001|CLQ|0.015772849580213223|
mx:coatzacoalcos|mx|Coatzacoalcos|18.1344779|-94.4589858|QTZ|0.04144972702020329|
cl:curico|cl|Curico|-34.97712676941464|-71.24290466308595|SCL|1.6321097851636466|
es:cuellar|es|Cuellar|41.400924|-4.313588|VLL|0.5024880968938442|
mx:culiacan|mx|Culiacan|24.807619244638573|-107.39796042601026|CUL|0.0286962560801589|
pa:boquete|pa|Boquete|8.78|-82.44|DAV|0.346764732924212|
mx:durango|mx|Durango|24.02514696292903|-104.6697472789187|DGO|0.00595839897231432|
py:encarnación|py|Encarnación|-27.2522918|-55.913586699999996|PSS|0.10928619466396604|
cr:guanacaste|cr|Guanacaste|10.379765224421455|-85.748291015625|SC1|0.20314965849261712|
ec:the galapagos islands|ec|The Galapagos Islands|-0.666667|-90.55|S20|0.2403887615696731|
es:guadalajara|es|Guadalajara |40.632489|-3.16017|BJ1|0.47827785232122155|
mx:hermosillo|mx|Hermosillo|29.097296110327918|-110.95923325578173|HMO|0.005377990052135469|
mx:huatulco|mx|Huatulco|15.726883555835869|-96.31502662836459|HUX|0.17872642050093093|
cl:easter island|cl|Easter Island|-27.116667|-109.366667|IPC|0.017477568307987464|
cl:iquique|cl|Iquique|-20.230703|-70.135669|IQQ|0.020112477967670617|
mx:ixtapa|mx|Ixtapa|17.66564|-101.598292|ZIH|0.004553555094652961|
do:juan dolio dominicana|do|Juan Dolio, Dominicana|18.445342|-69.412904|A12|0.019357587143031204|
mx:leon|mx|Leon|21.1250077|-101.68596049999996|BJX|0.02866570458825219|
es:lugo|es|Lugo|43.009738|-7.556758|LCG|0.9207358465966224|
es:costa brava|es|Costa Brava|42.0228|3.22449|GRO|0.4053933672930649|
za:limpopo (province)|za|Limpopo (province)|-23.8319853|30.135834599999953|LTA|0.03637522884124978|
es:gran canaria (island)|es|Gran Canaria (Island)|27.96879581439811|-15.603316908236597|LPA|0.0740413460900692|
mx:manzanillo|mx|Manzanillo |19.055763520329734|-104.30346165607727|ZLO|0.06754246706977955|
mx:matamoros|mx|Matamoros|25.869029|-97.502738|BRO|0.13706946445142273|
mx:mazatlan|mx|Mazatlan|23.233110941902467|-106.41307510422335|MZT|0.01386423120486289|
pe:mancora|pe|Mancora|-4.1031|-81.0481|MCA|0.039771332367028366|
ec:machachi|ec|Machachi|-0.5107264|-78.5717631|MC1|0.0047049844388709645|
mx:san miguel de allende|mx|San Miguel de Allende|20.914449|-100.745235|SG2|0.0007665676747697847|
es:melilla|es|Melilla|35.3|-2.95|MLN|0.0|
mx:mexicali|mx|Mexicali|32.6245389|-115.45226230000003|MXL|0.03765166151046519|
pe:nazca|pe|Nazca|-14.828889|-74.943611|ICA|1.0910098435128754|
mx:nogales|mx|Nogales|31.279741866692405|-110.93764588330886|NOG|0.026306963536125653|
ar:villa la angostura|ar|Villa La Angostura|-40.7627426|-71.64179839999997|VLA|0.025994354335531274|
za:north west|za|North West|-25.750424835909385|26.553955078125|NTY|0.677096575208409|
es:palencia|es|Palencia|42.016667|-4.533333|VLL|0.4258982011913173|
mx:cozumel|mx|Cozumel|20.44944672819378|-86.88262939453125|CZM|0.09058419954751709|
mx:la paz|mx|La Paz |24.142222|-110.310833|LAP|0.002004613927908464|
pe:paracas|pe|Paracas|-13.837778|-76.251667|PIO|0.1316435192973803|
mx:piedras negras|mx|Piedras Negras|28.67794358420113|-100.58785062427903|DRT|0.7516697069399578|
co:pereira|co|Pereira|4.814278|-75.694558|PEI|0.015065664538938305|
za:phalaborwa|za|Phalaborwa|-23.9424435|31.1409218|PHW|0.0005843350836654084|
cl:puerto montt|cl|Puerto Montt|-41.468917|-72.941136|PMC|0.011188538108254141|
pe:puno|pe|Puno|-15.843333|-70.023611|JUL|0.36252441050224354|
es:costa daurada|es|Costa Daurada|41.011944|0.932222|REU|0.22673919295084563|
do:samaná dominicana|do|Samaná, Dominicana|19.210022196386095|-69.47753906250001|LT1|0.12023105583028583|
za:sun city|za|Sun City|-25.340278|27.090833|NTY|0.008905109376081854|
do:santiago de los caballeros dominicana|do|Santiago de los Caballeros, Dominicana|19.479196|-70.693057|MTZ|0.075057547688423|
es:reinosa|es|Reinosa|42.9995287|-4.139262199999962|S38|0.3906921664335371|
mx:san luis de potosi|mx|San Luis de Potosi|22.1564699|-100.98554089999999|SLP|0.019802251862359448|
ar:salta|ar|Salta|-24.783333|-65.416667|SLA|9.475230868093699e-05|
cu:cayo santa maria cuba|cu|Cayo Santa Maria, Cuba|22.6577|-79.0|ST1|0.02143282792611702|
es:sierra nevada|es|Sierra Nevada|37.05|-3.3|GRX|0.30732718721258706|
cu:santiago de cuba|cu|Santiago de Cuba|20.01693|-75.830154|C07|0.06639590036215717|
es:sitges|es|Sitges|41.237185|1.805886|MNI|0.37442283933809545|
mx:taxco|mx|Taxco|18.556547|-99.605121|TG1|0.020329541313080703|
es:tenerife (canary island)|es|Tenerife (Canary Island)|28.263263279931966|-16.5289306640625|SPC|0.1035289628798044|
gt:antigua guatemala|gt|Antigua Guatemala|14.566667|-90.733333|ATG|4.666904755981115e-05|
cu:trinidad|cu|Trinidad |21.804167|-79.983056|TND|0.0025635570990321693|
bo:sucre|bo|Sucre|-19.05|-65.25|SRE|0.013086252328304616|
cl:valparaiso|cl|Valparaiso|-33.05|-71.616667|VAP|0.004859515305035749|
cu:santa clara|cu|Santa Clara|22.39393236584345|-79.97221470228398|SNU|0.008199275915504914|
es:pontevedra|es|Pontevedra|42.433333|-8.633333|VGO|0.23421246290067368|
cu:varadero|cu|Varadero|23.14777874875676|-81.2593460083008|VRA|0.005407367858602096|
bo:santa cruz de la sierra|bo|Santa Cruz de la Sierra|-17.8|-63.18|SRZ|0.013300000000000978|
mx:xalapa|mx|Xalapa|19.525488177194077|-96.92543983571886|JAL|0.007067415205026679|
es:guardiola de berguedà|es|Guardiola de Berguedà|42235.0|1.881111|M01|42034.5748586947|
cl:ancud|cl|Ancud|-41.8675003|-73.8276965|PMC|0.9817665173616049|
es:barbastro|es|Barbastro|42.0360435|0.12844040000004497|LDE|1.0788162078150445|
es:ascó|es|Ascó|41.182758|0.567157|REU|0.5409102062385214|
es:ansó|es|Ansó|42.7556581|-0.8289608000000044|PUF|0.7141380477976601|
es:montcada i reixac|es|Montcada i Reixac|41.487222|2.187778|BCN|0.10401417676452038|
bo:potosi|bo|Potosi|-19.579846540004144|-65.75729370117189|POI|0.012577347051001022|
co:paipa|co|Paipa|5.780649599211813|-73.1177043914795|RON|0.0008169139208834516|
mx:tuxtla guiterrez|mx|Tuxtla Guiterrez|16.752778|-93.116667|TGZ|0.03344856010353698|
za:stellenbosch|za|Stellenbosch|-33.9321045|18.86015199999997|CPT|0.4253242786677318|
es:esplugues del llobregat|es|Esplugues del Llobregat|41.3766912|2.085811499999977|BCN|0.09781202160110163|
es:granollers|es|Granollers|41.616667|2.3|BCN|0.26087490620793824|
za:port edward|za|Port Edward|-31.0509031|30.22242270000004|MGH|0.2261463975642554|
es:monforte de lemos|es|Monforte de Lemos|42.519022|-7.515806|SCQ|1.0879499001884227|
es:palafolls|es|Palafolls|41.66906501728199|2.7507019042968754|CE5|0.09736714911127728|
es:parla|es|Parla|40.232367|-3.7689060000000154|MAD|0.18818102647451204|
es:alcala de henares|es|Alcala de Henares|40.4819791|-3.3635421|BJ1|0.24674885067456717|
es:santo estevo de ribas de sil|es|Santo Estevo de Ribas de Sil|42.466589|-7.28788|OVD|0.8996968096647894|
uy:la paloma|uy|La Paloma|-34.652132475112666|-54.17804718017579|PDP|0.8348358637555982|
mx:jalpan de serra|mx|Jalpan de Serra|21.2190312|-99.47143519999997|OT2|0.7600362753266753|
es:écija|es|Écija|37.541466|-5.082674|ODB|0.4608365213739055|
es:los realejos  tenerife norte|es|Los Realejos -Tenerife Norte|28.385473|-16.584196|PCZ|0.03426497256674617|
es:garachico  tenerife norte|es|Garachico -Tenerife Norte|28.373247|-16.76401|TCI|0.15768534489624939|
es:puerto de sagunto|es|Puerto de Sagunto|39.6644972|-0.2268113000000085|VLC|0.24942648338844678|
pa:chiriquí|pa|Chiriquí|8.35282301503959|-82.27111816406251|DAV|0.18105107847337545|
es:almansa|es|Almansa|38.87232480120915|-1.1006927490234377|ABC|0.7798790277412729|
co:la guajira|co|La Guajira|12.136005232925378|-71.64184570312501|CO_9001|0.5262537873268568|
mx:barra vieja|mx|Barra vieja|16.6913888|-99.62666660000002|ACA|0.3299565564146084|
es:arrecife lanzarote|es|Arrecife, Lanzarote|28.965169|-13.555036|ACE|0.017656620769557464|
es:costa teguise lanzarote|es|Costa Teguise, Lanzarote|28.998114|-13.492963|ACE|0.053460093200443384|
es:calaceite|es|Calaceite|41.0158479|0.18763850000004823|REU|0.9303632664699164|
mx:calvillo|mx|Calvillo|21.8468345|-102.71864540000001|AGU|0.4294894149003179|
es:altea|es|Altea|38.6029075|-0.045066600000041035|ALC|0.5056364390268713|
es:ordesa|es|Ordesa|42.64687|0.0349|LDE|0.46101497470255937|
co:salento|co|Salento |4.638536641585489|-75.56911468505861|CIR|0.075295995856739|
pe:urubamba|pe|Urubamba|-13.304167|-72.116667|CUZ|0.26388999218993137|
es:badalona|es|Badalona|41.4469883|2.2450324999999793|BCN|0.08862710992206509|
es:sant cugat del valles|es|Sant Cugat del Valles |41.4720702|2.086515400000053|BCN|0.13140309785233192|
es:cerdanyola del valles|es|Cerdanyola del valles|41.4900419|2.139674799999966|BCN|0.11535045006697447|
es:mollet del valles|es|Mollet del Valles|41.542551|2.211369800000057|BCN|0.16168856086020644|
mx:el fuerte|mx|El fuerte|26.417632|-108.61459379999997|FR1|0.00607361691584306|
es:villanueva de la serena|es|Villanueva de la Serena|38.97248886464377|-5.8002662658691415|QWX|0.5411251902916825|
es:zafra|es|Zafra|38.42253|-6.415723|QWX|0.4956024068030715|
mx:todos santos|mx|Todos Santos|23.4463619|-110.22651009999998|A06|0.6404071217855162|
es:arcos de la frontera|es|Arcos de la Frontera|36.756004|-5.811652|XRY|0.3318091480354324|
mx:ciudad del carmen|mx|Ciudad del Carmen|18.6504879|-91.80745860000002|CME|0.017341479186314845|
mx:xpujil|mx|Xpujil|18.501749774475105|-89.39575195312501|M03|0.5940111488158236|
mx:champoton|mx|Champoton|19.37204517690727|-90.68389892578126|UA1|0.38715700551589954|
mx:calakmul|mx|Calakmul|18.0383007|-89.6738919|TKM|0.8155546621570496|
es:oropesa del mar|es|Oropesa del Mar|40.09141|0.142478|VLC|0.8136433300802046|
es:benicarló|es|Benicarló|40.414089975726625|0.4267708280904685|REU|1.0067463343696479|
es:belmonte|es|Belmonte |39.561235736324825|-2.6916503906250004|OC1|0.9011491783019465|
es:cercs|es|Cercs|42.1468742|1.8601862000000438|ALV|0.4927656995937427|
ar:el chaltén|ar|El Chaltén|-49.3314941|-72.886325|FTE|1.0929494651350322|
mx:bacalar|mx|Bacalar|18.6782919|-88.39239459999999|BC2|0.002950453316019442|
mx:mahahual|mx|Mahahual|18.7138888|-87.7094444|M09|0.052331507642821705|
mx:tapachula|mx|Tapachula|14.9055567|-92.26341359999998|TAP|0.00861728378610261|
mx:san cristóbal de las casas|mx|San Cristóbal de las Casas|16.7370359|-92.6376186|SZT|0.013633212195592359|
mx:ciudad juarez|mx|Ciudad Juarez|31.715225565502067|-106.44713426437019|CJS|0.049535643667783|
mx:comitán|mx|Comitán|16.245251254451233|-92.13157602304108|SZT|0.7117574024791858|
mx:córdoba|mx|Córdoba |18.8838909|-96.9237751|OZ1|0.18289873390163197|
mx:huatusco|mx|Huatusco|19.1482351|-96.96654760000001|JV3|0.2744658368135716|
za:swellendam|za|Swellendam|-34.0257083|20.43812539999999|OUH|1.8076837397105971|
es:puertollano|es|Puertollano|38.688446|-4.107888|VDE|0.2837739605037777|
es:almagro|es|Almagro|38.8884312|-3.7117805999999973|VDE|0.33772842715679324|
es:manzanares|es|Manzanares|39.004284|-3.371644|VDE|0.6704553084225673|
es:valdepeñas|es|Valdepeñas|38.760524|-3.387607399999979|VDE|0.6843063160535549|
es:brozas|es|Brozas|39.61150721981573|-6.780967712402344|QUQ|0.4278697683947796|
es:villanueva de la vera   cáceres|es|Villanueva De La Vera - Cáceres|40.1298542|-5.462709700000005|SLM|0.8657288896483296|
es:guadalupe|es|Guadalupe |39.451321|-5.327243|QUQ|1.0464038995961356|
es:jarandilla|es|Jarandilla|40.1069025599876|-5.633231940446422|SLM|0.8642798847082439|
pa:chitre|pa|Chitre|7.962337459144956|-80.42404174804689|A07|1.2590191392919452|
co:baru|co|Baru|10.142841|-75.68482399999999|IBU|0.0884358843402295|
mx:tlaltizapan|mx|Tlaltizapan|18.6891866|-99.1207129|GG2|0.2571095669438427|
mx:oaxtepec|mx|Oaxtepec|18.9070579|-98.97026590000002|CVJ|0.2700993618563526|
es:irun|es|Irun|43.3381465|-1.7888494999999693|EAS|0.19197252905692458|
mx:nuevo san felipe|mx|Nuevo San Felipe|31.0175515|-114.8456208|SFH|0.007662694362293625|
mx:tecate|mx|Tecate|32.5685837|-116.6346969|TCT|0.010124326530678265|
mx:abasolo|mx|Abasolo|20.452319|-101.52650169999998|IP1|0.21928829851109286|
es:playa de esquinzo fuerteventura|es|Playa de Esquinzo, Fuerteventura|28.079003|-14.30121|FUE|0.37353431494892153|
mx:atarjea|mx|Atarjea|21.2679767|-99.71873870000002|SG3|0.7168323189146577|
es:getaria|es|Getaria|43.3|-2.2|EAS|0.2209437937575984|
mx:san juan de los lagos|mx|San Juan De Los Lagos|21.2474689|-102.33169989999999|LOM|0.4200891155543141|
mx:tequila|mx|Tequila|20.882778|-103.836667|TQ2|0.23637270548437148|
mx:chapala|mx|Chapala|20.3051576|-103.18460160000001|GDL|0.3927475926855793|
mx:teuchitlan|mx|Teuchitlan|20.685614|-103.8477335|M06|0.3737217151198044|
mx:tepatitlan|mx|Tepatitlan|20.8098057|-102.76523259999999|M21|0.03912944446641747|
mx:tapalpa|mx|Tapalpa|19.9476711|-103.76077829999997|M02|0.7080142312773698|
mx:apaseo el grande|mx|Apaseo el Grande|20.5446948|-100.6844284|CL1|0.11650206810867735|
mx:irapuato|mx|Irapuato|20.6786652|-101.35449640000002|SL2|0.11663255137864348|
mx:guaymas|mx|Guaymas|27.92928682214483|-110.90017375671256|GYM|0.010198722875903782|
gt:chichicastenango|gt|Chichicastenango|14.930189148183592|-91.11373901367189|ATG|0.5261731691856519|
mx:hidalgo del parral|mx|Hidalgo Del Parral|26.9317835|-105.6666166|MAM|0.188205082098784|
es:santa eulàlia des riu ibiza|es|Santa Eulàlia des Riu, Ibiza|38.99170418065391|1.5460681915283205|IBZ|0.14086021602796828|
es:platja den bossa ibiza|es|Platja d'en Bossa, Ibiza|38.8844854|1.40422030000002|FU1|0.026209124048875827|
cl:talca|cl|Talca|-35.42906429359501|-71.66004180908205|CCP|1.9734752661182111|
mx:zihuatanejo|mx|Zihuatanejo|17.6416693|-101.5516955|M07|0.02597447978497619|
gt:izabal|gt|Izabal|15.464269084198357|-89.16503906250001|LCF|0.3899577410388034|
es:úbeda|es|Úbeda|38.011424|-3.371246|GRX|0.8729973426603302|
za:eshowe|za|Eshowe|-28.888965086743664|31.461271215230234|RCB|0.6035101003477423|
za:hluhluwe national park|za|Hluhluwe National Park|-28.2198305|31.95186519999993|HLW|0.380319147665924|
za:underberg|za|Underberg|-29.7943248768094|29.487220197916034|PZB|0.921404922529485|
es:carboneras|es|Carboneras|36.9991171|-1.8921411000000035|LEI|0.563729908344072|
es:vilafranca del bierzo|es|Vilafranca del Bierzo|42.608394|-6.808554|OVD|0.6414308684121752|
es:vilalba|es|Vilalba|43.29749|-7.680772|LCG|0.7399425221488487|
es:liria|es|Liria|39.62575070037897|-0.5927447520310238|VLC|0.23866566383263502|
es:costa maresme|es|Costa Maresme|41.41801503608024|2.1066284179687504|BCN|0.08425562021392653|
es:l estartit|es|L Estartit|42.0512834|3.1905192000000397|GRO|0.3760274542161518|
pe:pucallpa|pe|Pucallpa|-8.3928622|-74.5826166|PCL|0.05330598113157449|
za:tzaneen|za|Tzaneen|-23.83286291862705|30.160254836082462|LTA|0.016538918163315555|
es:calahorra|es|Calahorra|42.307355|-1.967313|RJL|0.49057408410351133|
es:playa taurito las palmas de gran canaria|es|Playa Taurito, Las Palmas de Gran Canaria|27.79838774500281|-15.728645324707033|LPA|0.21835634936696208|
es:patalavaca   las palmas de gran canaria|es|Patalavaca - Las Palmas de Gran Canaria|27.770546|-15.687583|LPA|0.20504434489673168|
es:el rompido|es|El Rompido|37.220694|-7.123824|FAO|0.8346867145294701|
es:barbate|es|Barbate|36.19002|-5.92248|TNG|0.4517316092548704|
es:algeciras|es|Algeciras|36.140759|-5.456233|GIB|0.0785788684698382|
es:sanlúcar de barrameda|es|Sanlúcar de Barrameda|36.772577|-6.352969|XRY|0.2333268374833879|
es:getafe|es|Getafe|40.3082504|-3.732393399999978|MAD|0.10401126065824734|
es:las rozas|es|Las Rozas|40.4935329|-3.875791599999957|MAD|0.21392272233905726|
es:alcobendas|es|Alcobendas|40.5372512|-3.637224500000002|BJ1|0.07255272084277942|
es:torrejon de ardoz|es|Torrejon de Ardoz|40.45873892020137|-3.482963510020994|BJ1|0.1275346294322335|
es:fuenlabrada|es|Fuenlabrada|40.2902056|-3.8035476999999673|MAD|0.16275834874636033|
es:pinto|es|Pinto|40.2375052|-3.696771799999965|MAD|0.16304405865372174|
es:sant lluismenorca|es|Sant Lluis,Menorca|39.8506817|4.257691600000044|MAH|0.17740377524140225|
es:cala en forcat menorca|es|Cala en Forcat, Menorca|39.994834|3.800167|MAH|0.3135536547012328|
mx:cuyutlan|mx|Cuyutlan|18.9126084|-104.06020799999999|ZLO|0.34291286166979645|
mx:rio lagartos|mx|Rio Lagartos|21.595554|-88.15658380000002|IH1|0.7632838057656395|
es:lorca|es|Lorca|37.673592|-1.696836|MJV|0.6443515448573074|
za:mpumalanga|za|Mpumalanga|-29.8039699|30.631494799999928|PZB|0.30974838261565535|
za:vryburg|za|Vryburg|-26.95675118587516|24.729655981063843|MBD|1.4298859487902333|
es:mijas|es|Mijas|36.61632301947828|-4.662319095223212|UTL|0.08872907394939893|
za:mafikeng|za|Mafikeng|-25.855978|25.64031|MBD|0.03991932594621445|
za:rustenburg|za|Rustenburg|-25.6544483|27.255854|NTY|0.34645797154761676|
za:klerksdorp|za|Klerksdorp|-26.8598225|26.631751399999985|WEL|1.114516428280988|
es:ondarroa|es|Ondarroa|43.321339|-2.425195|EAS|0.44519599026271567|
es:avilés|es|Avilés|43.557952|-5.924665|LEN|1.040277547834713|
mx:pachuca de soto|mx|Pachuca de Soto|20.1010608|-98.75913109999999|PC1|0.07521001026359092|
mx:tula de allende|mx|Tula de Allende|20.0535516|-99.33956360000002|TZ9|0.351902904772785|
cu:viñales cuba|cu|Viñales, Cuba|22.615278|-83.715833|ACN|0.06828277922909937|
es:la molina|es|La Molina|42.337605|1.934988100000055|ALV|0.44889244353926805|
es:pallars|es|Pallars|42.4103118|1.1287747000000081|ALV|0.3979634172625962|
es:north mallorca|es|North Mallorca|39.839122664473194|3.0068206787109375|PMI|0.44704454239431785|
es:east mallorca|es|East Mallorca|39.57076365997469|3.3144378662109375|PMI|0.6642785845654315|
es:sometimes dont use|es|Sometimes DON'T USE|39.530161643292686|2.7328491210937504|PMI|0.0916125785700538|
es:olite|es|Olite|42.483729|-1.657337|PNA|0.3363510324200037|
co:popayan|co|Popayan|2.4448143|-76.61473949999998|PPN|0.025262864935312927|
za:humansdorp|za|Humansdorp |-34.03034486867974|24.770382642745975|PLZ|0.8318091503663144|
za:east london|za|East London|-33.0291582|27.854586700000027|ELS|0.061133153395919765|
za:port alfred|za|Port Alfred|-33.59903566203337|26.89753666520119|BIY|0.8797801615390101|
za:addo elephant national park|za|Addo Elephant National Park|-33.4833333|25.75|PLZ|0.5092587523930151|
za:ibhayi|za|iBhayi |-33.879822043557276|25.59728890657425|PLZ|0.09021870014442016|
pa:gamboa|pa|Gamboa|9.117944620544518|-79.69868659973145|PTY|0.22346238735144533|
cr:cahuita|cr|Cahuita|9.7347856|-82.84521459999996|CHX|0.4394441668067679|
mx:poza rica de hidalgo|mx|Poza Rica de Hidalgo|20.5270592|-97.4629119|PAZ|0.024393320935248795|
mx:san juan del rio|mx|San Juan Del Rio|20.37573669131021|-99.99259880057599|SQ2|0.008541285260333977|
mx:conca|mx|Conca|21.4425235479517|-99.63123321533203|CV1|0.8139330316626582|
mx:tequisquiapan|mx|Tequisquiapan|20.5187326|-99.88505859999998|TQ1|0.009257471399922447|
mx:reynosa|mx|Reynosa|26.068502530912397|-98.29055786132814|REX|0.014877693978535037|
es:la pineda|es|La Pineda|41.082327245051516|1.1733055114746096|REU|0.09877492957952402|
es:cambrils|es|Cambrils|41.0666754|1.0603605999999672|REU|0.10086493145550306|
es:portaventura|es|PortAventura|41.0777581|1.1315203000000338|REU|0.08177985942579331|
es:tortosa|es|Tortosa|40.812578|0.521442|REU|0.6791294231941364|
es:arteixo|es|Arteixo|43.3038683|-8.510297400000013|LCG|0.09400258609023694|
ec:isla santa cruz|ec|Isla Santa Cruz|-0.5602938041720732|-90.34881591796876|S20|0.02701976154478271|
es:arenas de iguña|es|Arenas de Iguña|43.187655782154806|-4.054641723632813|S38|0.20839732804828573|
es:santillana del mar|es|Santillana del Mar|43.387333|-4.106609|S38|0.002446746819761985|
co:san gilcolombia|co|San Gil,Colombia|6.554824|-73.13412|SGL|0.0013445356075587904|
es:béjar|es|Béjar|40.3871165|-5.764217199999962|SLM|0.5908439067537916|
ar:cafayate|ar|Cafayate|-26.067876691697677|-65.98513833778026|AR_015|0.9786565067085081|
ar:san miguel de tucumán|ar|San Miguel de Tucumán|-26.822057829136092|-65.20365856085262|TUC|0.014289091680282487|
ar:san salvador de jujuy|ar|San Salvador de Jujuy|-24.178875774761806|-65.3001442194517|JUJ|0.1478914482678017|
mx:valle de bravo|mx|Valle de Bravo|19.1950964|-100.13267250000001|VM2|0.0013758812485258906|
mx:ixtapan de la sal|mx|Ixtapan de la sal|18.8376097|-99.675904|TG1|0.2729950200829513|
es:cantavieja|es|Cantavieja|40.5|-0.4|VLC|1.0150000000000006|
es:rubielos de mora|es|Rubielos de Mora|40.183333|-0.65|VLC|0.7417337655041716|
es:alcañiz|es|Alcañiz|41.051035|-0.133537|ZAZ|0.964880998669784|
es:güimar   tenerife sur|es|Güimar - Tenerife Sur|28.3106065|-16.41257840000003|SPC|0.1331171869023807|
es:playa paraiso   tenerife sur|es|Playa Paraiso - Tenerife Sur|28.120968|-16.767092|TCI|0.2193998539950519|
es:playa de las américas   tenerife sur|es|Playa de las Américas - Tenerife Sur|28.057143|-16.729709|TCI|0.2550864938926604|
es:puerto santiago   tenerife sur|es|Puerto Santiago - Tenerife Sur|28.236196|-16.841127|TCI|0.21910760054103504|
ar:tigre buenos aires|ar|Tigre, Buenos Aires|-34.4199759099308|-58.58159647482782|BUE|0.2592422718223617|
cr:peninsula de osa|cr|Peninsula de Osa|8.619041018922134|-83.47961425781251|PJM|0.1804866025925439|
cr:dominical|cr|Dominical|9.29120817586746|-83.83735656738283|XQP|0.35356599300180386|
cr:uvita|cr|Uvita|9.169890224453907|-83.73847961425783|XQP|0.4964463090965601|
cr:golfito|cr|Golfito|8.637370630297879|-83.16650390625001|PJM|0.19237566855527582|
cr:perez zeledon|cr|Perez Zeledon|9.368450258514065|-83.7151336669922|XQP|0.45343268308873674|
es:carranque|es|Carranque|40.1705846|-3.8999013000000105|MAD|0.3154429245661644|
mx:tepic|mx|Tepic|21.5041651|-104.89458869999999|TPQ|0.014640872436426571|
es:tarancón|es|Tarancón|40.009452101967526|-3.0078721364807564|OC1|0.49547098402700385|
mx:cuauhtemoc|mx|Cuauhtemoc|28.406359|-106.86540660000003|CUU|0.816078420376752|
es:baiona|es|Baiona|42.120153|-8.852367|VGO|0.157933866216208|
es:cambados|es|Cambados|42.513737|-8.814517|VGO|0.3056542956642358|
es:tui|es|Tui|42.049155|-8.64661|VGO|0.19011024729088094|
ar:villa gesell|ar|Villa Gesell|-37.25102168995457|-56.96455064978345|VGL|0.027192361357514076|
mx:paraiso|mx|Paraiso|18.356480657859535|-93.2183074951172|M11|0.043918798437355515|
mx:tuxpan|mx|Tuxpan|20.9561149|-97.40633509999998|M22|0.04470202700014391|
cu:matanzas cuba|cu|Matanzas, Cuba|23.051111|-81.575278|VRO|0.009864512405588364|
mx:tenacatita|mx|Tenacatita|19.2836735|-104.87441109999997|ZLO|0.5628116836770782|
mx:careyes|mx|Careyes|19.4432449|-105.02944150000002|ZLO|0.7660346085865044|
mx:comonfort|mx|Comonfort|20.7197856|-100.75968920000003|CL1|0.19401941800757444|
mx:cueramaro|mx|Cueramaro|20.6258385|-101.67177650000002|IP1|0.17736235235953385|
mx:doctor mora|mx|Doctor Mora|21.1430821|-100.31854279999999|SG3|0.15606523941048697|
mx:dolores hidalgo|mx|Dolores Hidalgo|21.151597|-100.9367183|SG2|0.30436144099391|
mx:ocampo|mx|Ocampo|21.6481453|-101.47827990000002|LOM|0.5302768148958518|
mx:penjamo|mx|Penjamo|20.4313532|-101.72405800000001|IP1|0.32734428743182126|
mx:barra de navidad|mx|Barra de navidad|19.2081099|-104.6826949|ZLO|0.35751549827947|
es:puerto del carmen lanzarote|es|Puerto del Carmen, Lanzarote|28.918626196588374|-13.64982604980469|ACE|0.12283059840689473|
es:playa blanca lanzarote|es|Playa Blanca, Lanzarote|28.8626247|-13.8319238|ACE|0.31276910681288467|
es:torremolinos|es|Torremolinos|36.622554|-4.499477|UTL|0.0744658635737215|
es:benalmadena|es|Benalmadena|36.59254350785544|-4.572775442353418|UTL|0.03153425085242972|
es:fuengirola|es|Fuengirola|36.54|-4.63|UTL|0.10104272186644409|
es:marbella|es|Marbella|36.510071|-4.882447|QRL|0.006584485553170686|
es:nerja|es|Nerja|36.74988847598359|-3.8843536376953125|GRX|0.5117911466337056|
es:estepona|es|Estepona|36.43012234551579|-5.158081054687501|QRL|0.28806772248946066|
es:torrevieja|es|Torrevieja|38.03991822343685|-0.7415693427901717|YJE|0.3861733880229027|
es:santa pola|es|Santa Pola|38.1965614|-0.5612438000000566|YJE|0.1586082105354478|
es:javea|es|Javea|38.789011|0.166081|ALC|0.7834308351616006|
es:denia|es|Denia|38.838799|0.105056|ALC|0.7643746928941347|
es:calpe|es|Calpe|38.645612032803115|0.04691916812407726|ALC|0.6067363783442741|
es:jaca|es|Jaca|42.57171659999999|-0.5470553999999765|LDE|0.7253602011309354|
es:ainsa|es|Ainsa|42.4167|0.1333|LDE|0.7074586772384686|
es:alquézar|es|Alquézar|42.173889|-0.027222|LDE|0.9263910737938906|
es:san juan de gredos|es|San Juan de Gredos|40.433333|-5.2|SLM|0.7136812751424828|
es:anento|es|Anento|41.0698209|-1.3339683000000377|ZAZ|0.7305584435770542|
es:hospitalet de llobregat|es|Hospitalet de Llobregat|41.3568606|2.110661700000037|BCN|0.07739445819465789|
es:la garriga|es|La Garriga|41.68038|2.28334|BCN|0.3134398347370683|
es:barbera del valles|es|Barbera del Valles|41.5136208|2.1255552999999736|BCN|0.14258162655381995|
es:terrasa|es|Terrasa|41.561111|2.008056|MNI|0.17046810111572214|
es:manresa|es|Manresa|41.729444|1.827222|MNI|0.1211035398533033|
